target_sex,target_age,trial,rate,dem_sex,dem_age,auroc,tpr,fnr,tnr,fpr,ppv,npv,fomr,tn,fp,fn,tp
F,,4,0.1,M,0-20,0.8929879215171885,0.8130841121495327,0.18691588785046728,0.8362573099415205,0.16374269005847952,0.7565217391304347,0.8773006134969326,0.12269938650306748,143,28,20,87
F,,4,0.1,M,20-40,0.8567363410596027,0.8046875,0.1953125,0.7582781456953642,0.24172185430463577,0.5852272727272727,0.9015748031496063,0.0984251968503937,458,146,50,206
F,,4,0.1,M,40-60,0.8450499000061386,0.7854671280276817,0.21453287197231835,0.7394957983193278,0.2605042016806723,0.44861660079051385,0.927400468384075,0.07259953161592506,792,279,62,227
F,,4,0.1,M,60-80,0.8078803437883691,0.7612903225806451,0.23870967741935484,0.7076124567474048,0.29238754325259514,0.41114982578397213,0.9170403587443946,0.08295964125560538,409,169,37,118
F,,4,0.1,M,80+,0.47058823529411764,0.0,1.0,0.47058823529411764,0.5294117647058824,0.0,0.8888888888888888,0.1111111111111111,8,9,1,0
F,,4,0.1,F,0-20,0.8931222167243938,0.7906976744186046,0.20930232558139536,0.8404255319148937,0.1595744680851064,0.6938775510204082,0.8977272727272727,0.10227272727272728,79,15,9,34
F,,4,0.1,F,20-40,0.8491171482725367,0.7131147540983607,0.28688524590163933,0.8235294117647058,0.17647058823529413,0.5,0.9206349206349206,0.07936507936507936,406,87,35,87
F,,4,0.1,F,40-60,0.858879620394717,0.7621951219512195,0.23780487804878048,0.80545229244114,0.19454770755885997,0.4432624113475177,0.9433962264150944,0.05660377358490566,650,157,39,125
F,,4,0.1,F,60-80,0.8154121436240009,0.7623762376237624,0.2376237623762376,0.7036144578313253,0.2963855421686747,0.385,0.9240506329113924,0.0759493670886076,292,123,24,77
F,,4,0.1,F,80+,0.9047619047619049,0.9090909090909091,0.09090909090909091,0.8571428571428571,0.14285714285714285,0.7692307692307693,0.9473684210526315,0.05263157894736842,18,3,1,10
F,,4,0.25,,,0.8478623685649527,0.8166533226581265,0.1833466773418735,0.7202060407398736,0.27979395926012646,0.4604966139954853,0.9307110438729198,0.06928895612708018,3076,1195,229,1020
F,,4,0.25,M,,0.8430387846240585,0.8403465346534653,0.15965346534653466,0.6919295370749693,0.3080704629250307,0.4744933612858141,0.929042904290429,0.07095709570957096,1689,752,129,679
F,,4,0.25,F,,0.852423082165471,0.7732426303854876,0.22675736961451248,0.7579234972677595,0.24207650273224043,0.43494897959183676,0.9327505043712172,0.06724949562878278,1387,443,100,341
F,,4,0.25,,0-20,0.8956981132075472,0.9066666666666666,0.09333333333333334,0.6981132075471698,0.3018867924528302,0.6296296296296297,0.9296482412060302,0.07035175879396985,185,80,14,136
F,,4,0.25,,20-40,0.8588840174984205,0.8227513227513228,0.17724867724867724,0.7392889699179581,0.26071103008204194,0.5209380234505863,0.9236902050113895,0.07630979498861047,811,286,67,311
F,,4,0.25,,40-60,0.847478765395529,0.7991169977924945,0.20088300220750552,0.7380191693290735,0.26198083067092653,0.4238875878220141,0.9383886255924171,0.061611374407582936,1386,492,91,362
F,,4,0.25,,60-80,0.8009700717522659,0.78515625,0.21484375,0.6727089627391742,0.32729103726082576,0.3821292775665399,0.9239280774550485,0.07607192254495158,668,325,55,201
F,,4,0.25,,80+,0.7916666666666666,0.8333333333333334,0.16666666666666666,0.6842105263157895,0.3157894736842105,0.45454545454545453,0.9285714285714286,0.07142857142857142,26,12,2,10
F,,4,0.25,M,0-20,0.896540416461715,0.9252336448598131,0.07476635514018691,0.6900584795321637,0.30994152046783624,0.6513157894736842,0.9365079365079365,0.06349206349206349,118,53,8,99
F,,4,0.25,M,20-40,0.8539230649834437,0.84765625,0.15234375,0.6986754966887417,0.30132450331125826,0.543859649122807,0.9154013015184381,0.08459869848156182,422,182,39,217
F,,4,0.25,M,40-60,0.8398805889137662,0.8235294117647058,0.17647058823529413,0.704014939309057,0.29598506069094305,0.42882882882882883,0.9366459627329192,0.06335403726708075,754,317,51,238
F,,4,0.25,M,60-80,0.7914722625293001,0.8,0.2,0.6660899653979239,0.33391003460207613,0.3911671924290221,0.9254807692307693,0.07451923076923077,385,193,31,124
F,,4,0.25,M,80+,0.7058823529411764,1.0,0.0,0.5882352941176471,0.4117647058823529,0.125,1.0,0.0,10,7,0,1
F,,4,0.25,F,0-20,0.8933696190004948,0.8604651162790697,0.13953488372093023,0.7127659574468085,0.2872340425531915,0.578125,0.9178082191780822,0.0821917808219178,67,27,6,37
F,,4,0.25,F,20-40,0.8585109566720979,0.7704918032786885,0.22950819672131148,0.7890466531440162,0.21095334685598377,0.47474747474747475,0.9328537170263789,0.0671462829736211,389,104,28,94
F,,4,0.25,F,40-60,0.857194668600961,0.7560975609756098,0.24390243902439024,0.7831474597273854,0.21685254027261464,0.41471571906354515,0.9404761904761905,0.05952380952380952,632,175,40,124
F,,4,0.25,F,60-80,0.8147202672074436,0.7623762376237624,0.2376237623762376,0.6819277108433734,0.3180722891566265,0.3684210526315789,0.9218241042345277,0.0781758957654723,283,132,24,77
F,,4,0.25,F,80+,0.8095238095238095,0.8181818181818182,0.18181818181818182,0.7619047619047619,0.23809523809523808,0.6428571428571429,0.8888888888888888,0.1111111111111111,16,5,2,9
F,,4,0.5,,,0.8389336615628256,0.7774219375500401,0.22257806244995998,0.7490049168812924,0.25099508311870755,0.4752814488497308,0.9200460166810469,0.07995398331895312,3199,1072,278,971
F,,4,0.5,M,,0.8410913397771567,0.8168316831683168,0.18316831683168316,0.7099549365014338,0.2900450634985662,0.4824561403508772,0.9213184476342371,0.0786815523657629,1733,708,148,660
F,,4,0.5,F,,0.8328872532619606,0.7052154195011338,0.2947845804988662,0.8010928961748633,0.1989071038251366,0.46074074074074073,0.918546365914787,0.08145363408521303,1466,364,130,311
F,,4,0.5,,0-20,0.872679245283019,0.8133333333333334,0.18666666666666668,0.7622641509433963,0.23773584905660378,0.6594594594594595,0.8782608695652174,0.12173913043478261,202,63,28,122
F,,4,0.5,,20-40,0.8524812740856497,0.7645502645502645,0.23544973544973544,0.7766636280765725,0.22333637192342753,0.5411985018726592,0.9054197662061636,0.09458023379383634,852,245,89,289
F,,4,0.5,,40-60,0.8349519356226505,0.7880794701986755,0.2119205298013245,0.755591054313099,0.24440894568690097,0.4375,0.9366336633663367,0.06336633663366337,1419,459,96,357
F,,4,0.5,,60-80,0.8117289778449145,0.7734375,0.2265625,0.702920443101712,0.297079556898288,0.40162271805273836,0.9232804232804233,0.07671957671957672,698,295,58,198
F,,4,0.5,,80+,0.706140350877193,0.4166666666666667,0.5833333333333334,0.7368421052631579,0.2631578947368421,0.3333333333333333,0.8,0.2,28,10,7,5
F,,4,0.5,M,0-20,0.8805268623271574,0.8504672897196262,0.14953271028037382,0.7485380116959064,0.25146198830409355,0.6791044776119403,0.8888888888888888,0.1111111111111111,128,43,16,91
F,,4,0.5,M,20-40,0.8572731270695365,0.80859375,0.19140625,0.7284768211920529,0.271523178807947,0.5579514824797843,0.8997955010224948,0.10020449897750511,440,164,49,207
F,,4,0.5,M,40-60,0.8400582839825665,0.8373702422145328,0.16262975778546712,0.7068160597572363,0.2931839402427638,0.4352517985611511,0.9415422885572139,0.05845771144278607,757,314,47,242
F,,4,0.5,M,60-80,0.7972206719499944,0.7741935483870968,0.22580645161290322,0.6868512110726643,0.31314878892733566,0.39867109634551495,0.9189814814814815,0.08101851851851852,397,181,35,120
F,,4,0.5,M,80+,0.3529411764705882,0.0,1.0,0.6470588235294118,0.35294117647058826,0.0,0.9166666666666666,0.08333333333333333,11,6,1,0
F,,4,0.5,F,0-20,0.8545274616526471,0.7209302325581395,0.27906976744186046,0.7872340425531915,0.2127659574468085,0.6078431372549019,0.8604651162790697,0.13953488372093023,74,20,12,31
F,,4,0.5,F,20-40,0.8356332923220164,0.6721311475409836,0.32786885245901637,0.8356997971602435,0.1643002028397566,0.5030674846625767,0.911504424778761,0.08849557522123894,412,81,40,82
F,,4,0.5,F,40-60,0.8259512799588963,0.7012195121951219,0.29878048780487804,0.8203221809169765,0.17967781908302355,0.4423076923076923,0.9310829817158931,0.06891701828410689,662,145,49,115
F,,4,0.5,F,60-80,0.8326374806155314,0.7722772277227723,0.22772277227722773,0.7253012048192771,0.2746987951807229,0.40625,0.9290123456790124,0.07098765432098765,301,114,23,78
F,,4,0.5,F,80+,0.774891774891775,0.45454545454545453,0.5454545454545454,0.8095238095238095,0.19047619047619047,0.5555555555555556,0.7391304347826086,0.2608695652173913,17,4,6,5
F,,4,0.75,,,0.8523280342841354,0.7798238590872698,0.2201761409127302,0.770779676890658,0.22922032310934207,0.4987199180747568,0.9229044014578077,0.07709559854219232,3292,979,275,974
F,,4,0.75,M,,0.8529620833857248,0.8205445544554455,0.17945544554455445,0.720196640721016,0.27980335927898403,0.49257057949479943,0.9238045191802418,0.07619548081975827,1758,683,145,663
F,,4,0.75,F,,0.8518233522917364,0.7052154195011338,0.2947845804988662,0.8382513661202186,0.16174863387978142,0.5123558484349259,0.921875,0.078125,1534,296,130,311
F,,4,0.75,,0-20,0.8825408805031446,0.84,0.16,0.7924528301886793,0.20754716981132076,0.6961325966850829,0.8974358974358975,0.10256410256410256,210,55,24,126
F,,4,0.75,,20-40,0.8635552468733871,0.7777777777777778,0.2222222222222222,0.7739288969917958,0.22607110300820418,0.5424354243542435,0.909967845659164,0.09003215434083602,849,248,84,294
F,,4,0.75,,40-60,0.8513601196143564,0.7770419426048565,0.2229580573951435,0.7768903088391906,0.22310969116080936,0.4565499351491569,0.9352564102564103,0.06474358974358975,1459,419,101,352
F,,4,0.75,,60-80,0.8164731243705942,0.7578125,0.2421875,0.7472306143001007,0.2527693856998993,0.43595505617977526,0.9228855721393034,0.07711442786069651,742,251,62,194
F,,4,0.75,,80+,0.8618421052631579,0.6666666666666666,0.3333333333333333,0.8421052631578947,0.15789473684210525,0.5714285714285714,0.8888888888888888,0.1111111111111111,32,6,4,8
F,,4,0.75,M,0-20,0.8853363939443625,0.8504672897196262,0.14953271028037382,0.7894736842105263,0.21052631578947367,0.7165354330708661,0.8940397350993378,0.10596026490066225,135,36,16,91
F,,4,0.75,M,20-40,0.8594526076158939,0.81640625,0.18359375,0.7152317880794702,0.2847682119205298,0.5485564304461942,0.9018789144050104,0.09812108559498957,432,172,47,209
F,,4,0.75,M,40-60,0.8574562466278322,0.8373702422145328,0.16262975778546712,0.7226890756302521,0.2773109243697479,0.4489795918367347,0.9427527405602923,0.057247259439707675,774,297,47,242
F,,4,0.75,M,60-80,0.810849425159058,0.7806451612903226,0.21935483870967742,0.7006920415224913,0.29930795847750863,0.41156462585034015,0.9225512528473804,0.0774487471526196,405,173,34,121
F,,4,0.75,M,80+,0.2941176470588235,0.0,1.0,0.7058823529411765,0.29411764705882354,0.0,0.9230769230769231,0.07692307692307693,12,5,1,0
F,,4,0.75,F,0-20,0.8713508164275112,0.813953488372093,0.18604651162790697,0.7978723404255319,0.20212765957446807,0.6481481481481481,0.9036144578313253,0.0963855421686747,75,19,8,35
F,,4,0.75,F,20-40,0.8645462707411964,0.6967213114754098,0.30327868852459017,0.845841784989858,0.15415821501014199,0.5279503105590062,0.9185022026431718,0.08149779735682819,417,76,37,85
F,,4,0.75,F,40-60,0.8458458004654397,0.6707317073170732,0.32926829268292684,0.8488228004956629,0.15117719950433706,0.47413793103448276,0.9269282814614344,0.07307171853856563,685,122,54,110
F,,4,0.75,F,60-80,0.8262674460217105,0.7227722772277227,0.27722772277227725,0.8120481927710843,0.18795180722891566,0.48344370860927155,0.9232876712328767,0.07671232876712329,337,78,28,73
F,,4,0.75,F,80+,0.9437229437229437,0.7272727272727273,0.2727272727272727,0.9523809523809523,0.047619047619047616,0.8888888888888888,0.8695652173913043,0.13043478260869565,20,1,3,8
F,,4,1.0,,,0.8396805011323506,0.7502001601281025,0.24979983987189752,0.7773355186139077,0.22266448138609224,0.4962923728813559,0.9140969162995595,0.08590308370044053,3320,951,312,937
F,,4,1.0,M,,0.8621243525417679,0.8465346534653465,0.15346534653465346,0.7103646046702171,0.2896353953297829,0.49173256649892166,0.9332615715823466,0.06673842841765339,1734,707,124,684
F,,4,1.0,F,,0.8303929221962008,0.5736961451247166,0.42630385487528344,0.8666666666666667,0.13333333333333333,0.5090543259557344,0.8940248027057497,0.10597519729425028,1586,244,188,253
F,,4,1.0,,0-20,0.8950440251572326,0.8733333333333333,0.12666666666666668,0.7886792452830189,0.21132075471698114,0.7005347593582888,0.9166666666666666,0.08333333333333333,209,56,19,131
F,,4,1.0,,20-40,0.8618164980972638,0.783068783068783,0.21693121693121692,0.7766636280765725,0.22333637192342753,0.5471349353049908,0.9122055674518201,0.08779443254817987,852,245,82,296
F,,4,1.0,,40-60,0.8202293548864863,0.7086092715231788,0.2913907284768212,0.7891373801916933,0.2108626198083067,0.4476987447698745,0.9182156133828996,0.08178438661710037,1482,396,132,321
F,,4,1.0,,60-80,0.8055450654582074,0.7109375,0.2890625,0.7522658610271903,0.24773413897280966,0.4252336448598131,0.9098660170523751,0.09013398294762484,747,246,74,182
F,,4,1.0,,80+,0.7741228070175439,0.5833333333333334,0.4166666666666667,0.7894736842105263,0.21052631578947367,0.4666666666666667,0.8571428571428571,0.14285714285714285,30,8,5,7
F,,4,1.0,M,0-20,0.896376455156583,0.8878504672897196,0.11214953271028037,0.7777777777777778,0.2222222222222222,0.7142857142857143,0.9172413793103448,0.08275862068965517,133,38,12,95
F,,4,1.0,M,20-40,0.8806265521523179,0.85546875,0.14453125,0.7119205298013245,0.28807947019867547,0.5572519083969466,0.9207708779443254,0.07922912205567452,430,174,37,219
F,,4,1.0,M,40-60,0.8505164464863223,0.8339100346020761,0.16608996539792387,0.711484593837535,0.28851540616246496,0.4381818181818182,0.9407407407407408,0.05925925925925926,762,309,48,241
F,,4,1.0,M,60-80,0.8248688469695279,0.832258064516129,0.16774193548387098,0.6868512110726643,0.31314878892733566,0.4161290322580645,0.9385342789598109,0.061465721040189124,397,181,26,129
F,,4,1.0,M,80+,0.4117647058823529,0.0,1.0,0.7058823529411765,0.29411764705882354,0.0,0.9230769230769231,0.07692307692307693,12,5,1,0
F,,4,1.0,F,0-20,0.8941118258287977,0.8372093023255814,0.16279069767441862,0.8085106382978723,0.19148936170212766,0.6666666666666666,0.9156626506024096,0.08433734939759036,76,18,7,36
F,,4,1.0,F,20-40,0.8450104745120208,0.6311475409836066,0.36885245901639346,0.8559837728194726,0.1440162271805274,0.5202702702702703,0.9036402569593148,0.09635974304068523,422,71,45,77
F,,4,1.0,F,40-60,0.8138921630851996,0.4878048780487805,0.5121951219512195,0.8921933085501859,0.10780669144981413,0.47904191616766467,0.8955223880597015,0.1044776119402985,720,87,84,80
F,,4,1.0,F,60-80,0.8080162233090779,0.5247524752475248,0.4752475247524752,0.8433734939759037,0.1566265060240964,0.4491525423728814,0.8793969849246231,0.12060301507537688,350,65,48,53
F,,4,1.0,F,80+,0.8354978354978355,0.6363636363636364,0.36363636363636365,0.8571428571428571,0.14285714285714285,0.7,0.8181818181818182,0.18181818181818182,18,3,4,7
M,,0,0,,,0.8533581255076643,0.789431545236189,0.21056845476381106,0.7546242097869351,0.24537579021306485,0.48475909537856443,0.9245553643144004,0.07544463568559955,3223,1048,263,986
M,,0,0,M,,0.8462228392032158,0.7945544554455446,0.20544554455445543,0.7328963539532978,0.26710364604670217,0.49613601236476046,0.9150895140664962,0.08491048593350384,1789,652,166,642
M,,0,0,F,,0.8616457876411039,0.780045351473923,0.2199546485260771,0.7836065573770492,0.21639344262295082,0.4648648648648649,0.9366427171783148,0.06335728282168518,1434,396,97,344
M,,0,0,,0-20,0.8801509433962265,0.8333333333333334,0.16666666666666666,0.7547169811320755,0.24528301886792453,0.6578947368421053,0.8888888888888888,0.1111111111111111,200,65,25,125
M,,0,0,,20-40,0.8660030000048231,0.7962962962962963,0.2037037037037037,0.764813126709207,0.23518687329079307,0.5384615384615384,0.915938864628821,0.08406113537117904,839,258,77,301
M,,0,0,,40-60,0.8509651665502965,0.7726269315673289,0.22737306843267108,0.7673056443024494,0.2326943556975506,0.44472681067344344,0.9332901554404145,0.0667098445595855,1441,437,103,350
M,,0,0,,60-80,0.825583773917422,0.78515625,0.21484375,0.7200402819738168,0.2799597180261833,0.4196242171189979,0.9285714285714286,0.07142857142857142,715,278,55,201
M,,0,0,,80+,0.8355263157894737,0.75,0.25,0.7368421052631579,0.2631578947368421,0.47368421052631576,0.9032258064516129,0.0967741935483871,28,10,3,9
M,,0,0,M,0-20,0.8779581352134229,0.8598130841121495,0.14018691588785046,0.7309941520467836,0.26900584795321636,0.6666666666666666,0.8928571428571429,0.10714285714285714,125,46,15,92
M,,0,0,M,20-40,0.8563612375827815,0.78515625,0.21484375,0.7334437086092715,0.26655629139072845,0.5552486187845304,0.8895582329317269,0.11044176706827309,443,161,55,201
M,,0,0,M,40-60,0.8441355781066753,0.7854671280276817,0.21453287197231835,0.742296918767507,0.25770308123249297,0.45129224652087474,0.9276546091015169,0.07234539089848308,795,276,62,227
M,,0,0,M,60-80,0.8178479741042528,0.7870967741935484,0.2129032258064516,0.7162629757785467,0.2837370242214533,0.42657342657342656,0.9261744966442953,0.0738255033557047,414,164,33,122
M,,0,0,M,80+,0.2941176470588235,0.0,1.0,0.7058823529411765,0.29411764705882354,0.0,0.9230769230769231,0.07692307692307693,12,5,1,0
M,,0,0,F,0-20,0.8822365165759525,0.7674418604651163,0.23255813953488372,0.7978723404255319,0.20212765957446807,0.6346153846153846,0.8823529411764706,0.11764705882352941,75,19,10,33
M,,0,0,F,20-40,0.8758687194493399,0.819672131147541,0.18032786885245902,0.8032454361054767,0.19675456389452334,0.5076142131979695,0.9473684210526315,0.05263157894736842,396,97,22,100
M,,0,0,F,40-60,0.8569302142835554,0.75,0.25,0.8004956629491945,0.19950433705080545,0.43309859154929575,0.9403202328966521,0.05967976710334789,646,161,41,123
M,,0,0,F,60-80,0.8376237623762376,0.7821782178217822,0.21782178217821782,0.7253012048192771,0.2746987951807229,0.40932642487046633,0.9318885448916409,0.06811145510835913,301,114,22,79
M,,0,0,F,80+,0.8787878787878788,0.8181818181818182,0.18181818181818182,0.7619047619047619,0.23809523809523808,0.6428571428571429,0.8888888888888888,0.1111111111111111,16,5,2,9
M,,0,0.05,,,0.8325324741179035,0.7365892714171337,0.2634107285828663,0.7789744790447202,0.2210255209552798,0.49356223175965663,0.9100109409190372,0.0899890590809628,3327,944,329,920
M,,0,0.05,M,,0.8308298619702198,0.7400990099009901,0.2599009900990099,0.7628021302744776,0.23719786972552231,0.508071367884452,0.8986486486486487,0.10135135135135136,1862,579,210,598
M,,0,0.05,F,,0.8327224514578144,0.7301587301587301,0.2698412698412698,0.8005464480874317,0.1994535519125683,0.46870451237263466,0.9248737373737373,0.07512626262626262,1465,365,119,322
M,,0,0.05,,0-20,0.852880503144654,0.8466666666666667,0.15333333333333332,0.7169811320754716,0.2830188679245283,0.6287128712871287,0.892018779342723,0.107981220657277,190,75,23,127
M,,0,0.05,,20-40,0.8493606902904989,0.753968253968254,0.24603174603174602,0.7894257064721969,0.2105742935278031,0.5523255813953488,0.9030239833159541,0.09697601668404589,866,231,93,285
M,,0,0.05,,40-60,0.8287326003192537,0.717439293598234,0.282560706401766,0.7902023429179978,0.20979765708200213,0.4520166898470097,0.9205955334987593,0.0794044665012407,1484,394,128,325
M,,0,0.05,,60-80,0.7916351963746223,0.6796875,0.3203125,0.7643504531722054,0.23564954682779457,0.4264705882352941,0.9024970273483948,0.09750297265160524,759,234,82,174
M,,0,0.05,,80+,0.8135964912280702,0.75,0.25,0.7368421052631579,0.2631578947368421,0.47368421052631576,0.9032258064516129,0.0967741935483871,28,10,3,9
M,,0,0.05,M,0-20,0.8773569437612724,0.8691588785046729,0.1308411214953271,0.7309941520467836,0.26900584795321636,0.6690647482014388,0.8992805755395683,0.10071942446043165,125,46,14,93
M,,0,0.05,M,20-40,0.8491825331125828,0.765625,0.234375,0.7682119205298014,0.23178807947019867,0.5833333333333334,0.8854961832061069,0.11450381679389313,464,140,60,196
M,,0,0.05,M,40-60,0.8202436684016168,0.7301038062283737,0.2698961937716263,0.7600373482726424,0.23996265172735762,0.45085470085470086,0.9125560538116592,0.08744394618834081,814,257,78,211
M,,0,0.05,M,60-80,0.7858243107489675,0.632258064516129,0.36774193548387096,0.7716262975778547,0.22837370242214533,0.4260869565217391,0.8866799204771372,0.11332007952286283,446,132,57,98
M,,0,0.05,M,80+,0.2941176470588235,0.0,1.0,0.7647058823529411,0.23529411764705882,0.0,0.9285714285714286,0.07142857142857142,13,4,1,0
M,,0,0.05,F,0-20,0.8052944087085601,0.7906976744186046,0.20930232558139536,0.6914893617021277,0.30851063829787234,0.5396825396825397,0.8783783783783784,0.12162162162162163,65,29,9,34
M,,0,0.05,F,20-40,0.8456090180560636,0.7295081967213115,0.27049180327868855,0.8154158215010142,0.1845841784989858,0.49444444444444446,0.9241379310344827,0.07586206896551724,402,91,33,89
M,,0,0.05,F,40-60,0.8374437090095808,0.6951219512195121,0.3048780487804878,0.8302354399008675,0.1697645600991326,0.4541832669322709,0.9305555555555556,0.06944444444444445,670,137,50,114
M,,0,0.05,F,60-80,0.8026959322438267,0.7524752475247525,0.24752475247524752,0.7542168674698795,0.2457831325301205,0.42696629213483145,0.9260355029585798,0.07396449704142012,313,102,25,76
M,,0,0.05,F,80+,0.8874458874458875,0.8181818181818182,0.18181818181818182,0.7142857142857143,0.2857142857142857,0.6,0.8823529411764706,0.11764705882352941,15,6,2,9
M,,0,0.1,,,0.8500174056360518,0.7526020816653323,0.24739791833466773,0.7843596347459612,0.21564036525403887,0.5051047823750672,0.9155506969117245,0.08444930308827549,3350,921,309,940
M,,0,0.1,M,,0.8489835362069595,0.7623762376237624,0.2376237623762376,0.7726341663252765,0.22736583367472346,0.5260461144321094,0.9076034648700674,0.09239653512993262,1886,555,192,616
M,,0,0.1,F,,0.8500600968985045,0.7346938775510204,0.2653061224489796,0.8,0.2,0.46956521739130436,0.9259962049335864,0.07400379506641366,1464,366,117,324
M,,0,0.1,,0-20,0.8901635220125786,0.8066666666666666,0.19333333333333333,0.7849056603773585,0.21509433962264152,0.6797752808988764,0.8776371308016878,0.12236286919831224,208,57,29,121
M,,0,0.1,,20-40,0.8553076451891402,0.746031746031746,0.25396825396825395,0.772105742935278,0.22789425706472197,0.5300751879699248,0.8981972428419936,0.10180275715800637,847,250,96,282
M,,0,0.1,,40-60,0.853076284714141,0.7461368653421634,0.25386313465783666,0.7971246006389776,0.20287539936102236,0.47009735744089015,0.9286600496277916,0.07133995037220843,1497,381,115,338
M,,0,0.1,,60-80,0.8119925415407856,0.7421875,0.2578125,0.7724068479355488,0.22759315206445116,0.4567307692307692,0.9207683073229291,0.07923169267707082,767,226,66,190
M,,0,0.1,,80+,0.8289473684210527,0.75,0.25,0.8157894736842105,0.18421052631578946,0.5625,0.9117647058823529,0.08823529411764706,31,7,3,9
M,,0,0.1,M,0-20,0.901841831994316,0.822429906542056,0.17757009345794392,0.7953216374269005,0.2046783625730994,0.7154471544715447,0.8774193548387097,0.12258064516129032,136,35,19,88
M,,0,0.1,M,20-40,0.8504889279801324,0.75390625,0.24609375,0.7417218543046358,0.2582781456953642,0.5530085959885387,0.8767123287671232,0.1232876712328767,448,156,63,193
M,,0,0.1,M,40-60,0.8521803184941797,0.7785467128027682,0.22145328719723184,0.776844070961718,0.223155929038282,0.4849137931034483,0.9285714285714286,0.07142857142857142,832,239,64,225
M,,0,0.1,M,60-80,0.8071771403058378,0.7096774193548387,0.2903225806451613,0.7889273356401384,0.21107266435986158,0.47413793103448276,0.9101796407185628,0.08982035928143713,456,122,45,110
M,,0,0.1,M,80+,0.47058823529411764,0.0,1.0,0.8235294117647058,0.17647058823529413,0.0,0.9333333333333333,0.06666666666666667,14,3,1,0
M,,0,0.1,F,0-20,0.8664027709054923,0.7674418604651163,0.23255813953488372,0.7659574468085106,0.23404255319148937,0.6,0.8780487804878049,0.12195121951219512,72,22,10,33
M,,0,0.1,F,20-40,0.8604229707711236,0.7295081967213115,0.27049180327868855,0.8093306288032455,0.19066937119675456,0.48633879781420764,0.9236111111111112,0.0763888888888889,399,94,33,89
M,,0,0.1,F,40-60,0.8510971076253514,0.6890243902439024,0.31097560975609756,0.8240396530359355,0.17596034696406443,0.44313725490196076,0.9287709497206704,0.0712290502793296,665,142,51,113
M,,0,0.1,F,60-80,0.8203984253847071,0.7920792079207921,0.2079207920792079,0.7493975903614458,0.25060240963855424,0.43478260869565216,0.9367469879518072,0.06325301204819277,311,104,21,80
M,,0,0.1,F,80+,0.8614718614718615,0.8181818181818182,0.18181818181818182,0.8095238095238095,0.19047619047619047,0.6923076923076923,0.8947368421052632,0.10526315789473684,17,4,2,9
M,,0,0.25,,,0.8370534404578216,0.8326661329063251,0.16733386709367493,0.6958557714820885,0.3041442285179115,0.4446344591705857,0.9342973907576234,0.06570260924237661,2972,1299,209,1040
M,,0,0.25,M,,0.8318043449162614,0.8292079207920792,0.1707920792079208,0.6808684965178206,0.31913150348217945,0.46238785369220153,0.9233333333333333,0.07666666666666666,1662,779,138,670
M,,0,0.25,F,,0.8441656443998364,0.8390022675736961,0.16099773242630386,0.7158469945355191,0.28415300546448086,0.4157303370786517,0.9485879797248371,0.05141202027516292,1310,520,71,370
M,,0,0.25,,0-20,0.8855849056603774,0.92,0.08,0.6264150943396226,0.37358490566037733,0.5822784810126582,0.9325842696629213,0.06741573033707865,166,99,12,138
M,,0,0.25,,20-40,0.8416725750362942,0.828042328042328,0.17195767195767195,0.6964448495897904,0.30355515041020964,0.4845201238390093,0.9215922798552473,0.07840772014475271,764,333,65,313
M,,0,0.25,,40-60,0.8386111287429444,0.8278145695364238,0.17218543046357615,0.7209797657082002,0.2790202342917998,0.41713014460511677,0.9455307262569832,0.05446927374301676,1354,524,78,375
M,,0,0.25,,60-80,0.7899633371097684,0.80078125,0.19921875,0.6666666666666666,0.3333333333333333,0.3824626865671642,0.9284712482468443,0.07152875175315568,662,331,51,205
M,,0,0.25,,80+,0.8157894736842105,0.75,0.25,0.6842105263157895,0.3157894736842105,0.42857142857142855,0.896551724137931,0.10344827586206896,26,12,3,9
M,,0,0.25,M,0-20,0.9061048259277477,0.9345794392523364,0.06542056074766354,0.6374269005847953,0.36257309941520466,0.6172839506172839,0.9396551724137931,0.0603448275862069,109,62,7,100
M,,0,0.25,M,20-40,0.8330013451986755,0.82421875,0.17578125,0.6705298013245033,0.3294701986754967,0.5146341463414634,0.9,0.1,405,199,45,211
M,,0,0.25,M,40-60,0.8269799269188645,0.8269896193771626,0.17301038062283736,0.6946778711484594,0.30532212885154064,0.42226148409893993,0.9370277078085643,0.06297229219143577,744,327,50,239
M,,0,0.25,M,60-80,0.7833017077798863,0.7741935483870968,0.22580645161290322,0.6799307958477508,0.32006920415224915,0.39344262295081966,0.9182242990654206,0.08177570093457943,393,185,35,120
M,,0,0.25,M,80+,0.47058823529411764,0.0,1.0,0.6470588235294118,0.35294117647058826,0.0,0.9166666666666666,0.08333333333333333,11,6,1,0
M,,0,0.25,F,0-20,0.8416625432953984,0.8837209302325582,0.11627906976744186,0.6063829787234043,0.39361702127659576,0.5066666666666667,0.9193548387096774,0.08064516129032258,57,37,5,38
M,,0,0.25,F,20-40,0.8548199381505005,0.8360655737704918,0.16393442622950818,0.7281947261663286,0.2718052738336714,0.4322033898305085,0.9472295514511874,0.052770448548812667,359,134,20,102
M,,0,0.25,F,40-60,0.8516789071236438,0.8292682926829268,0.17073170731707318,0.7558859975216853,0.24411400247831475,0.4084084084084084,0.9561128526645768,0.0438871473354232,610,197,28,136
M,,0,0.25,F,60-80,0.8052487176428487,0.8415841584158416,0.15841584158415842,0.6481927710843374,0.35180722891566263,0.36796536796536794,0.9438596491228071,0.056140350877192984,269,146,16,85
